smiles,T,dliq,dgas,st,tc,redT
CCC(CC(C(C)C)C)C,393,0.6515,0.001623,13.75,609.8,0.6444735979009512
CCC(CC(C(C)C)C)C,436,0.6125,0.005714,11.58,609.8,0.7149885208265006
CCC(CC(C(C)C)C)C,457,0.5922,0.009115,9.168,609.8,0.7494260413250247
CCC(CC(C(C)C)C)C,478,0.5701,0.01181,8.579,609.8,0.7838635618235488
CCC(CC(C(C)C)C)C,500,0.5441,0.02395,6.394,609.8,0.8199409642505741
CCC(CC(C(C)C)C)C,521,0.5181,0.0306,3.7889999999999997,609.8,0.8543784847490982
CC(CCC(C(C)C)C)C,244,0.7749,1.374e-05,29.21,612.9,0.3981073584597814
CC(CCC(C(C)C)C)C,327,0.7066,2.126e-05,20.81,612.9,0.5335291238374938
CC(CCC(C(C)C)C)C,389,0.6534,0.001159,15.74,612.9,0.6346875509871105
CC(CCC(C(C)C)C)C,430,0.6161,0.005294,11.56,612.9,0.7015826399086311
CC(CCC(C(C)C)C)C,451,0.5962,0.007441,10.43,612.9,0.735845978136727
CC(CCC(C(C)C)C)C,472,0.5752,0.01073,8.747,612.9,0.770109316364823
CC(CCC(C(C)C)C)C,492,0.5543,0.01798,6.837999999999999,612.9,0.8027410670582477
CC(CCC(C(C)C)C)C,513,0.5291,0.023819999999999997,5.303,612.9,0.8370044052863437
CCCC(CC(C)C)(C)C,244,0.7783,0.0,27.17,612.0,0.39869281045751637
CCCC(CC(C)C)(C)C,326,0.7121,2.869e-05,20.29,612.0,0.5326797385620915
CCCC(CC(C)C)(C)C,387,0.6612,0.002727,15.53,612.0,0.6323529411764706
CCCC(CC(C)C)(C)C,428,0.6243,0.005915,11.4,612.0,0.6993464052287581
CCCC(CC(C)C)(C)C,449,0.6046,0.006993999999999999,9.349,612.0,0.7336601307189542
CCCC(CC(C)C)(C)C,469,0.5844,0.01048,8.545,612.0,0.7663398692810458
CCCC(CC(C)C)(C)C,490,0.5616,0.016030000000000003,6.938,612.0,0.8006535947712419
CCCC(CC(C)C)(C)C,510,0.537,0.02998,5.027,612.0,0.8333333333333334
CCC(C(CC(C)C)C)C,244,0.7745,0.0,28.54,613.5,0.39771801140994295
CCC(C(CC(C)C)C)C,328,0.7071,4.476e-05,20.08,613.5,0.534637326813366
CCC(C(CC(C)C)C)C,390,0.6552,0.002114,16.04,613.5,0.6356968215158925
CCC(C(CC(C)C)C)C,432,0.6184,0.004664,11.01,613.5,0.7041564792176039
CCC(C(CC(C)C)C)C,453,0.5973,0.00829,9.879,613.5,0.7383863080684596
CCC(C(CC(C)C)C)C,474,0.575,0.01311,7.7139999999999995,613.5,0.7726161369193154
CCC(C(CC(C)C)C)C,495,0.5523,0.020040000000000002,6.742999999999999,613.5,0.8068459657701712
CCC(C(CC(C)C)C)C,516,0.5302,0.028710000000000003,5.03,613.5,0.8410757946210269
CC(CC(C)C)CC(C)C,244,0.7725,0.0,28.28,601.6,0.40558510638297873
CC(CC(C)C)CC(C)C,323,0.7062,5.086e-05,19.72,601.6,0.5369015957446809
CC(CC(C)C)CC(C)C,383,0.6562,0.00046310000000000004,14.36,601.6,0.6366356382978723
CC(CC(C)C)CC(C)C,423,0.6197,0.004109000000000001,11.95,601.6,0.703125
CC(CC(C)C)CC(C)C,442,0.6017,0.007488,10.34,601.6,0.7347074468085106
CC(CC(C)C)CC(C)C,462,0.581,0.01124,9.117,601.6,0.7679521276595744
CC(CC(C)C)CC(C)C,482,0.5618,0.01925,6.526,601.6,0.8011968085106382
CC(CC(C)C)CC(C)C,502,0.5323,0.02768,4.936,601.6,0.8344414893617021
CCC(CCC(C)C)(C)C,244,0.776,1.869e-05,27.81,610.5,0.39967239967239965
CCC(CCC(C)C)(C)C,327,0.7067,1.5e-05,19.73,610.5,0.5356265356265356
CCC(CCC(C)C)(C)C,389,0.6528,0.0006832000000000001,13.92,610.5,0.6371826371826372
CCC(CCC(C)C)(C)C,430,0.6154,0.0043170000000000005,10.94,610.5,0.7043407043407044
CCC(CCC(C)C)(C)C,451,0.5943,0.01013,9.551,610.5,0.7387387387387387
CCC(CCC(C)C)(C)C,472,0.5725,0.0139,7.225,610.5,0.7731367731367731
CCC(CCC(C)C)(C)C,492,0.5511,0.017769999999999998,6.565,610.5,0.8058968058968059
CCC(CCC(C)C)(C)C,513,0.5263,0.019880000000000002,4.331,610.5,0.8402948402948403
CCCC(C(CC)(C)C)C,244,0.7845,3.122e-05,29.26,615.0,0.3967479674796748
CCCC(C(CC)(C)C)C,332,0.7139,0.00019830000000000002,20.96,615.0,0.5398373983739837
CCCC(C(CC)(C)C)C,397,0.6596,0.001771,14.77,615.0,0.6455284552845528
CCCC(C(CC)(C)C)C,441,0.6201,0.007004000000000001,11.52,615.0,0.7170731707317073
CCCC(C(CC)(C)C)C,463,0.5974,0.01218,10.21,615.0,0.7528455284552845
CCCC(C(CC)(C)C)C,485,0.5765,0.01529,8.022,615.0,0.7886178861788617
CCCC(C(CC)(C)C)C,507,0.5488,0.02279,5.968,615.0,0.824390243902439
CCCC(C(CC)(C)C)C,529,0.5225,0.03904,4.623,615.0,0.8601626016260162
CCC(CC(CC)(C)C)C,190,0.8305,0.002037,36.29,606.4,0.3133245382585752
CCC(CC(CC)(C)C)C,291,0.7446,0.0,23.62,606.4,0.4798812664907652
CCC(CC(CC)(C)C)C,367,0.6808,0.0005066,16.09,606.4,0.6052110817941952
CCC(CC(CC)(C)C)C,417,0.6357,0.004836,12.95,606.4,0.6876649076517151
CCC(CC(CC)(C)C)C,442,0.6133,0.008025,10.59,606.4,0.728891820580475
CCC(CC(CC)(C)C)C,468,0.5855,0.012329999999999999,9.154,606.4,0.7717678100263853
CCC(CC(CC)(C)C)C,493,0.56,0.02271,6.96,606.4,0.8129947229551452
CCC(CC(CC)(C)C)C,518,0.5304,0.03171,5.052,606.4,0.8542216358839051
CCCC(C(CC)C)(C)C,244,0.7837,0.0,28.93,621.0,0.392914653784219
CCCC(C(CC)C)(C)C,331,0.7153,0.0001399,19.61,621.0,0.533011272141707
CCCC(C(CC)C)(C)C,397,0.6601,0.002534,13.64,621.0,0.6392914653784219
CCCC(C(CC)C)(C)C,441,0.6193,0.006885,11.76,621.0,0.7101449275362319
CCCC(C(CC)C)(C)C,462,0.6012,0.0107,9.39,621.0,0.7439613526570048
CCCC(C(CC)C)(C)C,484,0.5778,0.01619,7.695,621.0,0.7793880837359098
CCCC(C(CC)C)(C)C,506,0.5526,0.022869999999999998,6.2170000000000005,621.0,0.8148148148148148
CCCC(C(CC)C)(C)C,528,0.5261,0.02889,4.582,621.0,0.8502415458937198
CCC(C(C(CC)C)C)C,244,0.7794,1.609e-05,29.72,624.5,0.3907125700560448
CCC(C(C(CC)C)C)C,329,0.7137,2.604e-06,21.35,624.5,0.5268214571657326
CCC(C(C(CC)C)C)C,393,0.6614,0.003288,14.99,624.5,0.6293034427542034
CCC(C(C(CC)C)C)C,436,0.6234,0.005045,10.62,624.5,0.6981585268214572
CCC(C(C(CC)C)C)C,457,0.6036,0.007835,10.53,624.5,0.7317854283426741
CCC(C(C(CC)C)C)C,478,0.5824,0.010620000000000001,8.195,624.5,0.7654123298638911
CCC(C(C(CC)C)C)C,500,0.5579,0.021830000000000002,6.917000000000001,624.5,0.800640512409928
CCC(C(C(CC)C)C)C,521,0.5356,0.024569999999999998,5.535,624.5,0.8342674139311449
CCCC(C(C)C)C(C)C,244,0.78,0.0,29.35,619.9,0.39361187288272304
CCCC(C(C)C)C(C)C,332,0.7095,0.00026460000000000003,21.05,619.9,0.535570253266656
CCCC(C(C)C)C(C)C,398,0.6549,0.002783,15.06,619.9,0.6420390385546056
CCCC(C(C)C)C(C)C,442,0.6136,0.005679999999999999,11.02,619.9,0.7130182287465721
CCCC(C(C)C)C(C)C,464,0.5933,0.01231,9.698,619.9,0.7485078238425553
CCCC(C(C)C)C(C)C,486,0.5706,0.01747,7.778,619.9,0.7839974189385385
CCCC(C(C)C)C(C)C,508,0.5489,0.02359,5.607,619.9,0.8194870140345217
CCCC(C(C)C)C(C)C,530,0.519,0.03022,4.782,619.9,0.854976609130505
CCCC(CC)(CC)CC,244,0.7886,3.295e-06,28.57,621.2,0.39278815196394073
CCCC(CC)(CC)CC,333,0.7169,1.158e-06,20.67,621.2,0.5360592401802962
CCCC(CC)(CC)CC,400,0.662,0.0016699999999999998,14.63,621.2,0.643915003219575
CCCC(CC)(CC)CC,445,0.6218,0.0060030000000000005,10.55,621.2,0.7163554410817772
CCCC(CC)(CC)CC,467,0.5985,0.009361,8.844,621.2,0.7517707662588538
CCCC(CC)(CC)CC,489,0.5774,0.015040000000000001,7.17,621.2,0.7871860914359304
CCCC(CC)(CC)CC,512,0.5503,0.02342,6.455,621.2,0.824211204121056
CCCC(CC)(CC)CC,534,0.5217,0.03562,3.605,621.2,0.8596265292981325
CCC(C(CC)CC)CC,244,0.7767,1.272e-06,29.41,616.9,0.39552601718268765
CCC(C(CC)CC)CC,331,0.7077,4.181e-06,20.41,616.9,0.5365537364240558
CCC(C(CC)CC)CC,396,0.6536,0.001442,13.91,616.9,0.6419192737882964
CCC(C(CC)CC)CC,439,0.6143,0.005787,11.01,616.9,0.7116226292754093
CCC(C(CC)CC)CC,461,0.5941,0.01026,9.702,616.9,0.7472848111525369
CCC(C(CC)CC)CC,483,0.5704,0.01647,7.943,616.9,0.7829469930296645
CCC(C(CC)CC)CC,504,0.5486,0.02021,5.992999999999999,616.9,0.8169881666396499
CCC(C(CC)CC)CC,526,0.5199,0.031830000000000004,4.829,616.9,0.8526503485167775
CCCC(C(C)(C)C)CC,244,0.7806,2.26e-06,28.36,614.1,0.39732942517505293
CCCC(C(C)(C)C)CC,329,0.7126,0.0006824,20.23,614.1,0.5357433642729197
CCCC(C(C)(C)C)CC,393,0.6601,0.0012720000000000001,13.42,614.1,0.6399609184171958
CCCC(C(C)(C)C)CC,435,0.6211,0.005340999999999999,10.87,614.1,0.7083536883243771
CCCC(C(C)(C)C)CC,456,0.6014,0.008860999999999999,9.963,614.1,0.7425500732779677
CCCC(C(C)(C)C)CC,478,0.5774,0.01616,7.962999999999999,614.1,0.7783748575150626
CCCC(C(C)(C)C)CC,499,0.555,0.023280000000000002,6.767,614.1,0.8125712424686533
CCCC(C(C)(C)C)CC,520,0.5296,0.03015,4.97,614.1,0.8467676274222439
CCC(CC(C)(C)C)CC,244,0.7854,0.0,28.74,603.5,0.40430820215410107
CCC(CC(C)(C)C)CC,325,0.7136,2.997e-05,19.56,603.5,0.5385252692626347
CCC(CC(C)(C)C)CC,385,0.6602,0.00265,16.4,603.5,0.6379453189726595
CCC(CC(C)(C)C)CC,425,0.6253,0.004014,12.06,603.5,0.704225352112676
CCC(CC(C)(C)C)CC,446,0.6049,0.008464,10.14,603.5,0.7390223695111847
CCC(CC(C)(C)C)CC,466,0.5854,0.01143,8.623,603.5,0.772162386081193
CCC(CC(C)(C)C)CC,486,0.5588,0.019809999999999998,7.421,603.5,0.8053024026512013
CCC(CC(C)(C)C)CC,506,0.5379,0.02576,5.322,603.5,0.8384424192212097
CCCC(C(C)C)(CC)C,244,0.7892,0.0,31.42,621.9,0.3923460363402476
CCCC(C(C)C)(CC)C,333,0.7195,2.138e-05,20.47,621.9,0.5354558610709117
CCCC(C(C)C)(CC)C,400,0.6653,0.001917,14.41,621.9,0.6431902235086027
CCCC(C(C)C)(CC)C,444,0.6245,0.008348000000000001,10.76,621.9,0.713941148094549
CCCC(C(C)C)(CC)C,466,0.6046,0.009146,9.738999999999999,621.9,0.7493166103875222
CCCC(C(C)C)(CC)C,489,0.5779,0.0213,6.772,621.9,0.7863000482392668
CCCC(C(C)C)(CC)C,511,0.556,0.0272,6.227,621.9,0.82167551053224
CCCC(C(C)C)(CC)C,533,0.5295,0.03635,5.029,621.9,0.8570509728252131
CCC(C(C(C)C)C)CC,244,0.7806,5.381e-05,29.18,619.0,0.39418416801292405
CCC(C(C(C)C)C)CC,330,0.712,0.0001242,20.2,619.0,0.5331179321486268
CCC(C(C(C)C)C)CC,395,0.6585,0.0026899999999999997,13.46,619.0,0.6381260096930533
CCC(C(C(C)C)C)CC,438,0.6214,0.007184,11.4,619.0,0.7075928917609047
CCC(C(C(C)C)C)CC,459,0.6006,0.009626000000000001,9.524,619.0,0.7415185783521809
CCC(C(C(C)C)C)CC,481,0.5781,0.013980000000000001,8.527000000000001,619.0,0.777059773828756
CCC(C(C(C)C)C)CC,502,0.5554,0.021419999999999998,6.348,619.0,0.8109854604200323
CCC(C(C(C)C)C)CC,524,0.5299,0.03365,5.119,619.0,0.8465266558966075
CCC(C(CC)C)C(C)C,244,0.78,1.865e-06,28.9,619.6,0.3938024531956101
CCC(C(CC)C)C(C)C,330,0.7129,0.00010700000000000001,21.0,619.6,0.5326016785022595
CCC(C(CC)C)C(C)C,395,0.6606,0.001175,15.35,619.6,0.6375080697224015
CCC(C(CC)C)C(C)C,438,0.6221,0.005252000000000001,10.8,619.6,0.7069076823757262
CCC(C(CC)C)C(C)C,459,0.6013,0.005691,9.681000000000001,619.6,0.7408005164622337
CCC(C(CC)C)C(C)C,481,0.5779,0.01102,8.503,619.6,0.7763072950290509
CCC(C(CC)C)C(C)C,502,0.5562,0.02352,6.6579999999999995,619.6,0.8102001291155584
CCC(C(CC)C)C(C)C,524,0.5286,0.03148,4.824,619.6,0.8457069076823757
CCC(CC(C)C)(CC)C,244,0.7859,0.0,28.51,620.1,0.39348492178680855
CCC(CC(C)C)(CC)C,331,0.7155,0.0,19.74,620.1,0.5337848734075149
CCC(CC(C)C)(CC)C,397,0.6611,0.001691,13.13,620.1,0.6402193194646024
CCC(CC(C)C)(CC)C,441,0.6215,0.006135,11.82,620.1,0.7111756168359942
CCC(CC(C)C)(CC)C,462,0.6011,0.01142,9.544,620.1,0.745041122399613
CCC(CC(C)C)(CC)C,484,0.5782,0.0178,7.847,620.1,0.7805192710853088
CCC(CC(C)C)(CC)C,506,0.5521,0.021769999999999998,5.57,620.1,0.8159974197710046
CCC(CC(C)C)(CC)C,528,0.5287,0.03106,4.776,620.1,0.8514755684567005
CCC(C(C)C)CC(C)C,244,0.7729,1.3e-05,29.14,611.2,0.39921465968586384
CCC(C(C)C)CC(C)C,327,0.7064,2.261e-05,19.89,611.2,0.5350130890052356
CCC(C(C)C)CC(C)C,389,0.6552,0.001887,15.25,611.2,0.6364528795811518
CCC(C(C)C)CC(C)C,430,0.6176,0.006919,11.03,611.2,0.7035340314136125
CCC(C(C)C)CC(C)C,451,0.5976,0.01198,10.05,611.2,0.737892670157068
CCC(C(C)C)CC(C)C,472,0.5776,0.01289,8.024,611.2,0.7722513089005235
CCC(C(C)C)CC(C)C,492,0.5569,0.01565,7.655,611.2,0.8049738219895287
CCC(C(C)C)CC(C)C,513,0.529,0.03165,5.754,611.2,0.8393324607329842
CCC(C(CC)(C)C)CC,244,0.7866,2.413e-05,28.49,617.7,0.3950137607252711
CCC(C(CC)(C)C)CC,333,0.7165,0.00032510000000000004,21.73,617.7,0.5390966488586693
CCC(C(CC)(C)C)CC,399,0.6621,0.0036659999999999996,14.89,617.7,0.6459446333171442
CCC(C(CC)(C)C)CC,443,0.622,0.006945000000000001,10.68,617.7,0.7171766229561275
CCC(C(CC)(C)C)CC,466,0.6001,0.013090000000000001,8.818,617.7,0.7544115266310506
CCC(C(CC)(C)C)CC,488,0.5783,0.02094,8.343,617.7,0.7900275214505422
CCC(C(CC)(C)C)CC,510,0.5517,0.0266,6.598,617.7,0.825643516270034
CCC(C(CC)(C)C)CC,532,0.5258,0.04102,4.708,617.7,0.8612595110895256
CCC(C(CC)(CC)C)C,244,0.7912,3.352e-06,29.44,629.2,0.3877940241576605
CCC(C(CC)(CC)C)C,332,0.7218,0.000669,21.36,629.2,0.5276541640178003
CCC(C(CC)(CC)C)C,398,0.6691,0.0017050000000000001,14.91,629.2,0.6325492689129052
CCC(C(CC)(CC)C)C,442,0.6296,0.0067659999999999994,11.58,629.2,0.7024793388429752
CCC(C(CC)(CC)C)C,464,0.6081,0.01199,9.587,629.2,0.7374443738080101
CCC(C(CC)(CC)C)C,486,0.5883,0.01818,7.1579999999999995,629.2,0.7724094087730451
CCC(C(CC)(CC)C)C,508,0.5641,0.0198,6.289,629.2,0.8073744437380801
CCC(C(CC)(CC)C)C,530,0.5384,0.03161,5.501,629.2,0.842339478703115
CCCC(C(C)(C)C)(C)C,244,0.7943,1.589e-07,30.13,619.6,0.3938024531956101
CCCC(C(C)(C)C)(C)C,332,0.7238,6.447e-05,20.31,619.6,0.5358295674628792
CCCC(C(C)(C)C)(C)C,398,0.6684,0.001413,14.79,619.6,0.6423499031633312
CCCC(C(C)(C)C)(C)C,442,0.6275,0.007169,12.42,619.6,0.7133634602969657
CCCC(C(C)(C)C)(C)C,464,0.6071,0.009798999999999999,9.48,619.6,0.748870238863783
CCCC(C(C)(C)C)(C)C,486,0.5821,0.015019999999999999,7.242999999999999,619.6,0.7843770174306004
CCCC(C(C)(C)C)(C)C,508,0.5592,0.02721,5.835,619.6,0.8198837959974177
CCCC(C(C)(C)C)(C)C,530,0.534,0.03598,4.829,619.6,0.855390574564235
CCC(C(C(C)(C)C)C)C,244,0.7897,0.0002784,28.95,617.6,0.39507772020725385
CCC(C(C(C)(C)C)C)C,331,0.7171,9.791e-06,20.14,617.6,0.5359455958549223
CCC(C(C(C)(C)C)C)C,396,0.6609,0.0033399999999999997,14.15,617.6,0.6411917098445595
CCC(C(C(C)(C)C)C)C,440,0.6218,0.007087,10.21,617.6,0.7124352331606217
CCC(C(C(C)(C)C)C)C,462,0.5997,0.01007,9.807,617.6,0.7480569948186528
CCC(C(C(C)(C)C)C)C,483,0.578,0.015719999999999998,7.331,617.6,0.782059585492228
CCC(C(C(C)(C)C)C)C,505,0.5549,0.02285,5.915,617.6,0.8176813471502591
CCC(C(C(C)(C)C)C)C,527,0.5291,0.03261,5.093999999999999,617.6,0.8533031088082901
CC(CC(C(C)(C)C)C)C,244,0.7769,0.0,27.39,609.3,0.4004595437387166
CC(CC(C(C)(C)C)C)C,326,0.7096,0.0007714999999999999,19.78,609.3,0.5350402100771378
CC(CC(C(C)(C)C)C)C,388,0.6576,0.0021850000000000003,14.77,609.3,0.6367963236500903
CC(CC(C(C)(C)C)C)C,429,0.6218,0.004226,10.88,609.3,0.7040866568193009
CC(CC(C(C)(C)C)C)C,449,0.6022,0.008371,9.863999999999999,609.3,0.7369112095847694
CC(CC(C(C)(C)C)C)C,470,0.5809,0.0164,7.27,609.3,0.7713769899885115
CC(CC(C(C)(C)C)C)C,490,0.5607,0.02094,6.8420000000000005,609.3,0.80420154275398
CC(CC(C(C)(C)C)C)C,511,0.5345,0.0304,5.327999999999999,609.3,0.8386673231577221
CCC(CC(C)(C)C)(C)C,244,0.7876,1.374e-05,26.76,618.7,0.3943753030547923
CCC(CC(C)(C)C)(C)C,328,0.7205,4.449e-05,20.85,618.7,0.5301438500080814
CCC(CC(C)(C)C)(C)C,392,0.667,0.0017469999999999999,14.73,618.7,0.6335865524486827
CCC(CC(C)(C)C)(C)C,434,0.6292,0.0049380000000000005,12.04,618.7,0.7014708259253273
CCC(CC(C)(C)C)(C)C,455,0.6086,0.011040000000000001,9.186,618.7,0.7354129626636495
CCC(CC(C)(C)C)(C)C,476,0.5878,0.01174,8.469,618.7,0.7693550994019718
CCC(CC(C)(C)C)(C)C,497,0.5644,0.02048,6.572,618.7,0.8032972361402941
CCC(CC(C)(C)C)(C)C,518,0.5432,0.030619999999999998,5.166,618.7,0.8372393728786164
CC(C(CC(C)(C)C)C)C,244,0.7769,9.421e-06,29.01,609.8,0.40013119055428015
CC(C(CC(C)(C)C)C)C,325,0.7108,1.109e-05,20.0,609.8,0.5329616267628731
CC(C(CC(C)(C)C)C)C,386,0.6601,0.001966,15.15,609.8,0.6329944244014432
CC(C(CC(C)(C)C)C)C,427,0.6232,0.004947999999999999,10.87,609.8,0.7002295834699902
CC(C(CC(C)(C)C)C)C,447,0.6036,0.007146,9.695,609.8,0.7330272220400131
CC(C(CC(C)(C)C)C)C,467,0.5833,0.0134,9.181000000000001,609.8,0.7658248606100362
CC(C(CC(C)(C)C)C)C,488,0.5601,0.019969999999999998,6.704,609.8,0.8002623811085603
CC(C(CC(C)(C)C)C)C,508,0.5377,0.025769999999999998,5.555,609.8,0.8330600196785832
CC(CCC(C)(C)C)(C)C,285,0.7397,5.037e-06,22.46,592.5,0.4810126582278481
CC(CCC(C)(C)C)(C)C,349,0.6829,0.0002972,17.35,592.5,0.5890295358649789
CC(CCC(C)(C)C)(C)C,398,0.6375,0.004391,13.0,592.5,0.6717299578059072
CC(CCC(C)(C)C)(C)C,430,0.6041,0.009604999999999999,9.876,592.5,0.7257383966244726
CC(CCC(C)(C)C)(C)C,446,0.5894,0.01215,8.27,592.5,0.7527426160337553
CC(CCC(C)(C)C)(C)C,462,0.5717,0.01481,6.871,592.5,0.779746835443038
CC(CCC(C)(C)C)(C)C,478,0.5539,0.02018,5.84,592.5,0.8067510548523207
CC(CCC(C)(C)C)(C)C,494,0.5346,0.02222,5.131,592.5,0.8337552742616033
CCC(C(C(C)C)(C)C)C,285,0.7604,1.793e-05,26.48,636.1,0.4480427605722371
CCC(C(C(C)C)(C)C)C,363,0.7003,0.0004539,18.32,636.1,0.5706649897814808
CCC(C(C(C)C)(C)C)C,421,0.6523,0.002804,14.57,636.1,0.6618456217575852
CCC(C(C(C)C)(C)C)C,460,0.6166,0.007383,10.15,636.1,0.7231567363622071
CCC(C(C(C)C)(C)C)C,480,0.5954,0.01275,8.285,636.1,0.7545983335953467
CCC(C(C(C)C)(C)C)C,499,0.5763,0.01733,8.222999999999999,636.1,0.7844678509668291
CCC(C(C(C)C)(C)C)C,519,0.5551,0.020390000000000002,5.365,636.1,0.8159094481999686
CCC(C(C(C)C)(C)C)C,538,0.5324,0.03123,4.931,636.1,0.845778965571451
CC(CC(C(C)C)(C)C)C,285,0.7511,0.0,24.93,620.7,0.459159014016433
CC(CC(C(C)C)(C)C)C,357,0.6942,9.298e-05,18.02,620.7,0.5751570807153213
CC(CC(C(C)C)(C)C)C,410,0.6499,0.0029579999999999997,13.32,620.7,0.6605445464797809
CC(CC(C(C)C)(C)C)C,446,0.6156,0.006818,11.13,620.7,0.718543579829225
CC(CC(C(C)C)(C)C)C,464,0.6013,0.008951,8.254,620.7,0.7475430965039471
CC(CC(C(C)C)(C)C)C,482,0.5806,0.01461,7.935,620.7,0.7765426131786692
CC(CC(C(C)C)(C)C)C,500,0.561,0.02396,6.239,620.7,0.8055421298533912
CC(CC(C(C)C)(C)C)C,518,0.5398,0.02973,5.568,620.7,0.8345416465281134
CCC(C(C(C)C)C)(C)C,285,0.7562,0.0,25.91,629.5,0.4527402700555997
CCC(C(C(C)C)C)(C)C,361,0.6964,0.0003224,19.37,629.5,0.5734710087370929
CCC(C(C(C)C)C)(C)C,419,0.648,0.003085,13.75,629.5,0.6656076250992852
CCC(C(C(C)C)C)(C)C,457,0.613,0.008805,9.88,629.5,0.7259729944400317
CCC(C(C(C)C)C)(C)C,476,0.5949,0.01405,9.119,629.5,0.756155679110405
CCC(C(C(C)C)C)(C)C,495,0.5744,0.01575,7.292999999999999,629.5,0.7863383637807784
CCC(C(C(C)C)C)(C)C,514,0.5561,0.02435,5.952000000000001,629.5,0.8165210484511517
CCC(C(C(C)C)C)(C)C,533,0.5311,0.03322,5.02,629.5,0.846703733121525
CC(C(C(C)C)C)C(C)C,285,0.7489,2.04e-05,25.29,626.3,0.4550534887434137
CC(C(C(C)C)C)C(C)C,358,0.6916,8.608e-05,19.4,626.3,0.5716110490180425
CC(C(C(C)C)C)C(C)C,412,0.6475,0.002975,14.32,626.3,0.6578317100431104
CC(C(C(C)C)C)C(C)C,448,0.6161,0.009829000000000001,10.81,626.3,0.7153121507264889
CC(C(C(C)C)C)C(C)C,467,0.5965,0.01277,9.259,626.3,0.7456490499760499
CC(C(C(C)C)C)C(C)C,485,0.578,0.01409,8.415,626.3,0.7743892703177392
CC(C(C(C)C)C)C(C)C,503,0.5588,0.020630000000000003,6.471,626.3,0.8031294906594284
CC(C(C(C)C)C)C(C)C,521,0.5388,0.028960000000000003,5.593,626.3,0.8318697110011177
CCC(C(CC)(C)C)(C)C,285,0.7675,0.0,24.77,635.5,0.44846577498033047
CCC(C(CC)(C)C)(C)C,367,0.7022,0.0005024,18.46,635.5,0.5774980330448466
CCC(C(CC)(C)C)(C)C,428,0.6515,0.0031,13.05,635.5,0.6734854445318647
CCC(C(CC)(C)C)(C)C,468,0.6149,0.01051,9.49,635.5,0.7364280094413848
CCC(C(CC)(C)C)(C)C,489,0.5941,0.01567,8.536,635.5,0.7694728560188828
CCC(C(CC)(C)C)(C)C,509,0.5728,0.01755,6.638,635.5,0.8009441384736428
CCC(C(CC)(C)C)(C)C,530,0.5476,0.03192,5.669,635.5,0.8339889850511408
CC(C(C(C)C)C(C)C)C,216,0.8058,0.0,32.27,632.7,0.3413940256045519
CC(C(C(C)C)C(C)C)C,310,0.7334,3.71e-05,22.93,632.7,0.48996364785838464
CC(C(C(C)C)C(C)C)C,381,0.6788,0.0007826,17.53,632.7,0.602181128496918
CC(C(C(C)C)C(C)C)C,428,0.6398,0.00227,13.23,632.7,0.6764659396238343
CC(C(C(C)C)C(C)C)C,451,0.6183,0.006894,10.61,632.7,0.7128180812391338
CC(C(C(C)C)C(C)C)C,475,0.5962,0.01162,8.835,632.7,0.7507507507507507
CC(C(C(C)C)C(C)C)C,498,0.5718,0.01739,7.332000000000001,632.7,0.7871028923660502
CC(C(C(C)C)C(C)C)C,522,0.5463,0.024069999999999998,5.513999999999999,632.7,0.8250355618776671
CCC(C(C)C)(CC)CC,216,0.8158,8.227000000000001e-06,33.36,637.3,0.3389298603483446
CCC(C(C)C)(CC)CC,317,0.7425,0.00018319999999999998,22.76,637.3,0.4974109524556724
CCC(C(C)C)(CC)CC,393,0.6832,0.001368,17.19,637.3,0.616664051467127
CCC(C(C)C)(CC)CC,443,0.6405,0.00604,11.94,637.3,0.6951200376588734
CCC(C(C)C)(CC)CC,468,0.6168,0.010459999999999999,9.929,637.3,0.7343480307547466
CCC(C(C)C)(CC)CC,494,0.5924,0.01705,8.618,637.3,0.7751451435744547
CCC(C(C)C)(CC)CC,519,0.5654,0.0249,5.607,637.3,0.814373136670328
CCC(C(C)C)(CC)CC,544,0.5346,0.03775,4.3660000000000005,637.3,0.8536011297662012
CCC(C(C)(C)C)(CC)C,216,0.8201,0.0,35.3,637.1,0.3390362580442631
CCC(C(C)(C)C)(CC)C,318,0.7427,1.063e-05,22.3,637.1,0.49913671323183173
CCC(C(C)(C)C)(CC)C,395,0.682,0.0008787,15.53,637.1,0.6199968607753884
CCC(C(C)(C)C)(CC)C,447,0.6382,0.006945999999999999,11.55,637.1,0.7016167006749333
CCC(C(C)(C)C)(CC)C,472,0.6135,0.01379,8.841000000000001,637.1,0.7408570083189452
CCC(C(C)(C)C)(CC)C,498,0.5878,0.0176,8.347000000000001,637.1,0.7816669282687176
CCC(C(C)(C)C)(CC)C,523,0.5606,0.03216,5.446000000000001,637.1,0.8209072359127295
CCC(C(C)(C)C)(CC)C,549,0.5321,0.03642,4.13,637.1,0.861717155862502
CCC(C(C)(C)C)C(C)C,216,0.8066,0.0,32.96,618.2,0.3494014881915238
CCC(C(C)(C)C)C(C)C,310,0.7336,9.128e-06,23.96,618.2,0.5014558395341313
CCC(C(C)(C)C)C(C)C,381,0.6762,0.0008079000000000001,16.82,618.2,0.6163054027822711
CCC(C(C)(C)C)C(C)C,429,0.6361,0.005779,12.59,618.2,0.693950177935943
CCC(C(C)(C)C)C(C)C,452,0.6151,0.006901000000000001,9.404,618.2,0.7311549660304109
